Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2019-03-25_12:27:19.104648,0.028964117822685,0.008575503641796,0.7513428,0.01141357,0.020388614180889,0.9016113,0.02261353
2019-03-25_12:27:19.511276,0.029181948639102,0.00893091132648,0.7513428,0.0118866,0.020251037312621997,0.9016113,0.02246094
2019-03-25_12:27:19.896797,0.029898759609375,0.008791903950242999,0.7512207,0.01170349,0.021106855659132,0.9017334,0.02340698
2019-03-25_12:27:20.284418,0.030142677094698,0.009011162250948,0.7513428,0.01199341,0.02113151484375,0.9016113,0.0234375
2019-03-25_12:27:20.670605,0.029429219963026,0.008817695477848,0.7514648,0.01173401,0.020611524485178,0.9017334,0.02285767
2019-03-25_12:27:21.051470,0.029489190692811,0.008495252717328,0.7513428,0.01130676,0.020993937975483,0.9016113,0.02328491
2019-03-25_12:27:21.434725,0.029434162377267,0.008907980344224,0.7513428,0.01185608,0.020526182033043,0.9016113,0.02276611
2019-03-25_12:27:21.801802,0.030006523234577004,0.00873743152256,0.7514648,0.0116272,0.021269091712017,0.9016113,0.02359009
2019-03-25_12:27:22.197258,0.028798565864296,0.008324636878624,0.7514648,0.01107788,0.020473928985672,0.9017334,0.02270508
2019-03-25_12:27:22.554785,0.028551822402767997,0.008380605319475999,0.7513428,0.01115417,0.020171217083292,0.9017334,0.02236938
2019-03-25_12:27:22.935593,0.028091828236904003,0.008060910307064002,0.7514648,0.01072693,0.02003091792984,0.9016113,0.0222168
2019-03-25_12:27:23.308222,0.029982175245762,0.008850660402012,0.7513428,0.01177979,0.02113151484375,0.9016113,0.0234375
2019-03-25_12:27:23.661659,0.029724468279762,0.008565436259136,0.7514648,0.01139832,0.021159032020626,0.9016113,0.02346802
2019-03-25_12:27:24.057158,0.029935488260784,0.009024092799816,0.7514648,0.01200867,0.020911395460968,0.9016113,0.02319336
2019-03-25_12:27:24.449827,0.029505679447136002,0.00887502472744,0.7514648,0.0118103,0.020630654719696002,0.9013672,0.02288818
2019-03-25_12:27:24.838135,0.029105254711131998,0.008392070810603999,0.7513428,0.01116943,0.020713183900528,0.9013672,0.02297974
2019-03-25_12:27:25.220568,0.029132400380783005,0.008553968906288002,0.7514648,0.01138306,0.020578431474495004,0.9014893,0.02282715
2019-03-25_12:27:25.616588,0.029142111864090003,0.008863557374592,0.7514648,0.01179504,0.020278554489498002,0.9016113,0.02249146
2019-03-25_12:27:25.988475,0.030005657665038002,0.008953834795307999,0.7513428,0.01191711,0.02105182286973,0.9017334,0.02334595
2019-03-25_12:27:26.376208,0.029562569834199002,0.00854111468184,0.7513428,0.0113678,0.021021455152359002,0.9016113,0.02331543
2019-03-25_12:27:26.785709,0.029643364804368,0.008701616530776,0.7513428,0.01158142,0.020941748273592,0.9017334,0.02322388
2019-03-25_12:27:27.154087,0.028721064443120996,0.00841500179286,0.7513428,0.01119995,0.020306062650260998,0.9016113,0.02252197
2019-03-25_12:27:27.523992,0.029960085951090003,0.008883605461092,0.7512207,0.01182556,0.021076480489998002,0.9016113,0.02337646
2019-03-25_12:27:27.906768,0.030102203536482,0.009135782737875,0.7512207,0.01216125,0.020966420798607,0.9016113,0.02325439
2019-03-25_12:27:28.307135,0.029009969259243,0.0084837872262,0.7513428,0.0112915,0.020526182033043,0.9016113,0.02276611
2019-03-25_12:27:28.668910,0.030138695978322,0.008701616530776,0.7513428,0.01158142,0.021437079447546,0.9017334,0.02377319
2019-03-25_12:27:29.043383,0.029521297087989,0.008747478495288,0.7513428,0.01164246,0.020773818592701,0.9016113,0.02304077
2019-03-25_12:27:29.425102,0.029805618724017,0.008976765777564,0.7513428,0.01194763,0.020828852946453,0.9016113,0.02310181
2019-03-25_12:27:29.799445,0.029052140447073,0.008608500928545,0.7512207,0.01145935,0.020443639518528,0.9016113,0.02267456
2019-03-25_12:27:30.183552,0.029302041450405,0.008803367578124999,0.7512207,0.01171875,0.02049867387228,0.9016113,0.0227356
2019-03-25_12:27:30.562106,0.029156720028591,0.008575503641796,0.7513428,0.01141357,0.020581216386795,0.9016113,0.02282715
2019-03-25_12:27:30.921313,0.029036107743968996,0.008482408534049999,0.7512207,0.0112915,0.020553699209918997,0.9016113,0.02279663
2019-03-25_12:27:31.294814,0.029903680159688,0.009022627742076,0.7513428,0.01200867,0.020881052417612,0.9014893,0.02316284
2019-03-25_12:27:31.692215,0.030486611774826,0.009355096931076,0.7513428,0.01245117,0.02113151484375,0.9016113,0.0234375
2019-03-25_12:27:32.078667,0.029498366105732997,0.008724547513032,0.7513428,0.01161194,0.020773818592701,0.9016113,0.02304077
2019-03-25_12:27:32.446228,0.029784471919941997,0.00906848219316,0.7513428,0.0120697,0.020715989726782,0.9014893,0.02297974
2019-03-25_12:27:32.821958,0.028925136666522,0.008701616530776,0.7513428,0.01158142,0.020223520135746,0.9016113,0.02243042
2019-03-25_12:27:33.222385,0.028845354462924,0.008426467283988,0.7513428,0.01121521,0.020418887178936,0.9017334,0.02264404
2019-03-25_12:27:33.572365,0.02997349698627,0.009389493404459999,0.7513428,0.01249695,0.02058400358181,0.9017334,0.02282715
2019-03-25_12:27:33.969922,0.029431787359103997,0.008847783777294,0.7510986,0.01177979,0.02058400358181,0.9017334,0.02282715
2019-03-25_12:27:34.346927,0.029547432908373,0.008470952418375,0.7512207,0.01127625,0.021076480489998002,0.9016113,0.02337646
2019-03-25_12:27:34.706500,0.029511250115260998,0.00873743152256,0.7514648,0.0116272,0.020773818592701,0.9016113,0.02304077
2019-03-25_12:27:35.070210,0.029339773172350002,0.008508099494896,0.7514648,0.01132202,0.020831673677454,0.9017334,0.02310181
2019-03-25_12:27:35.480581,0.029766636056013,0.008965300286435999,0.7513428,0.01193237,0.020801335769577,0.9016113,0.02307129
2019-03-25_12:27:35.838644,0.029462234741478,0.008437932775116,0.7513428,0.01123047,0.021024301966362003,0.9017334,0.02331543
2019-03-25_12:27:36.219361,0.029589735930872,0.008703029464016,0.7514648,0.01158142,0.020886706466856,0.9017334,0.02316284
2019-03-25_12:27:36.592903,0.029813298068838,0.009204564505166999,0.7512207,0.01225281,0.020608733563671,0.9016113,0.02285767
2019-03-25_12:27:36.978659,0.029161307735052,0.008690151039648,0.7513428,0.01156616,0.020471156695404,0.9016113,0.02270508
2019-03-25_12:27:37.379713,0.029434639350996,0.008988231268692,0.7513428,0.01196289,0.020446408082304,0.9017334,0.02267456
2019-03-25_12:27:37.765518,0.029706180084381,0.00893236149168,0.7514648,0.0118866,0.020773818592701,0.9016113,0.02304077
