Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2018-11-25_23:08:45.916128,0.032816094229336,0.009926712964077,0.7512207,0.01321411,0.022889381265259003,0.9014893,0.02539063
2018-11-25_23:08:46.325081,0.032255945503397,0.009754773570261,0.7512207,0.01298523,0.022501171933136003,0.9013672,0.02496338
2018-11-25_23:08:46.714128,0.031648390736102996,0.009309242479992,0.7513428,0.01239014,0.022339148256111,0.9014893,0.02478027
2018-11-25_23:08:47.110141,0.03193651978868001,0.009435347855544,0.7513428,0.01255798,0.022501171933136003,0.9013672,0.02496338
2018-11-25_23:08:47.493134,0.032162012335348,0.009905395424652,0.7513428,0.01318359,0.022256616910696,0.9014893,0.02468872
2018-11-25_23:08:47.895950,0.032004510820837,0.009857938708991999,0.7512207,0.01312256,0.022146572111845002,0.9014893,0.02456665
2018-11-25_23:08:48.315140,0.031936727465,0.010147803203144,0.7514648,0.01350403,0.021788924261856003,0.9014893,0.02416992
2018-11-25_23:08:48.733207,0.032072557349205,0.009482749340496,0.7514648,0.01261902,0.022589808008708998,0.9016113,0.02505493
2018-11-25_23:08:49.105618,0.031196876786374998,0.009548443292798999,0.7512207,0.01271057,0.021648433493576,0.9013672,0.02401733
2018-11-25_23:08:49.518488,0.032074836633825,0.009515598780012,0.7513428,0.01266479,0.022559237853813002,0.9014893,0.02502441
2018-11-25_23:08:49.909253,0.031847884143996,0.009618780686736,0.7513428,0.01280212,0.022229103457260004,0.9014893,0.0246582
2018-11-25_23:08:50.302473,0.032641190603137,0.010054439295888,0.7513428,0.01338196,0.022586751307249,0.9014893,0.02505493
2018-11-25_23:08:50.698234,0.032469982336278,0.009549995253395999,0.7513428,0.01271057,0.022919987082882,0.9016113,0.02542114
2018-11-25_23:08:51.083307,0.030995781502247,0.00926187513237,0.7512207,0.0123291,0.021733906369877,0.9014893,0.02410889
2018-11-25_23:08:51.465510,0.032002219588299005,0.009800620569581999,0.7512207,0.01304626,0.022201599018717003,0.9014893,0.02462769
2018-11-25_23:08:51.867287,0.031893713366294,0.009389493404459999,0.7513428,0.01249695,0.022504219961834,0.9014893,0.02496338
2018-11-25_23:08:52.252936,0.031325260478735004,0.009594297804326999,0.7512207,0.01277161,0.021730962674408,0.9013672,0.02410889
2018-11-25_23:08:52.620668,0.031296766404915,0.009422350898304,0.7512207,0.01254272,0.021874415506611,0.9016113,0.02426147
2018-11-25_23:08:53.002361,0.032239111808691,0.009731846314496998,0.7512207,0.01295471,0.022507265494194,0.9016113,0.02496338
2018-11-25_23:08:53.386315,0.031549853185487,0.009595857217908,0.7513428,0.01277161,0.021953995967579003,0.9014893,0.02435303
2018-11-25_23:08:53.769395,0.031969358688221,0.009379550679512001,0.7514648,0.01248169,0.022589808008708998,0.9016113,0.02505493
2018-11-25_23:08:54.144907,0.032339289290886,0.009859540973568,0.7513428,0.01312256,0.022479748317318003,0.9016113,0.02493286
2018-11-25_23:08:54.548346,0.031930424504304,0.009618780686736,0.7513428,0.01280212,0.022311643817568002,0.9014893,0.02474976
2018-11-25_23:08:54.950948,0.032264378987359996,0.00965317716012,0.7513428,0.0128479,0.02261120182724,0.9013672,0.02508545
2018-11-25_23:08:55.331347,0.031400829442072,0.00958439172678,0.7513428,0.01275635,0.021816437715292,0.9014893,0.02420044
2018-11-25_23:08:55.718169,0.031557457152357,0.009548443292798999,0.7512207,0.01271057,0.022009013859558002,0.9014893,0.02441406
2018-11-25_23:08:56.103400,0.031946470965147,0.009607322709036,0.7513428,0.01278687,0.022339148256111,0.9014893,0.02478027
2018-11-25_23:08:56.487480,0.03190435509624,0.009641711668992,0.7513428,0.01283264,0.022262643427248,0.9017334,0.02468872
2018-11-25_23:08:56.870427,0.032258298391371,0.009607322709036,0.7513428,0.01278687,0.022650975682335,0.9018555,0.02511597
2018-11-25_23:08:57.253396,0.03143190431062699,0.009273338760252,0.7512207,0.01234436,0.022158565550374997,0.9019775,0.02456665
2018-11-25_23:08:57.653491,0.032301086182518,0.00965317716012,0.7513428,0.0128479,0.022647909022398,0.9017334,0.02511597
2018-11-25_23:08:58.054482,0.032201700948639,0.009630246177864,0.7513428,0.01281738,0.022571454770775,0.9019775,0.02502441
2018-11-25_23:08:58.435511,0.032252230808611,0.009518690255250999,0.7515869,0.01266479,0.02273354055336,0.9018555,0.02520752
