Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2018-11-25_23:06:52.545296,0.032297162166996,0.009869402336873999,0.7512207,0.01313782,0.022427759830122,0.9017334,0.02487183
2018-11-25_23:06:52.969122,0.031497843320589004,0.009708919058733,0.7512207,0.01292419,0.021788924261856003,0.9014893,0.02416992
2018-11-25_23:06:53.344706,0.031568214310956,0.0097792900491,0.7513428,0.01301575,0.021788924261856003,0.9014893,0.02416992
2018-11-25_23:06:53.767791,0.030662730221672,0.0091243266222,0.7512207,0.012146,0.021538403599472,0.9013672,0.02389526
2018-11-25_23:06:54.222574,0.031387808263855,0.009571370548563,0.7512207,0.01274109,0.021816437715292,0.9014893,0.02420044
2018-11-25_23:06:54.655799,0.031044057948307998,0.00906553477242,0.7510986,0.0120697,0.021978523175888,0.9013672,0.02438354
2018-11-25_23:06:55.103658,0.030977450913496005,0.008940923600502,0.7512207,0.01190186,0.022036527312994002,0.9014893,0.02444458
2018-11-25_23:06:55.734774,0.032286549505086,0.009366562422204,0.7513428,0.01246643,0.022919987082882,0.9016113,0.02542114
2018-11-25_23:06:56.160748,0.032285746403656,0.009812084197464,0.7512207,0.01306152,0.022473662206192003,0.9013672,0.02493286
2018-11-25_23:06:56.636921,0.030949780010805,0.009240449533224,0.7513428,0.01229858,0.021709330477581,0.9016113,0.02407837
2018-11-25_23:06:57.075896,0.031967829431876996,0.009628681175765999,0.7512207,0.01281738,0.022339148256111,0.9014893,0.02478027
2018-11-25_23:06:57.530227,0.031130262666464,0.009286311497736,0.7513428,0.01235962,0.021843951168728,0.9014893,0.02423096
2018-11-25_23:06:57.949481,0.031572113590069,0.009838207220192,0.7514648,0.01309204,0.021733906369877,0.9014893,0.02410889
2018-11-25_23:06:58.359286,0.031648445107603,0.009721962593459999,0.7513428,0.01293945,0.021926482514143,0.9014893,0.02432251
2018-11-25_23:06:58.736886,0.031118904786272,0.009250411504488,0.7512207,0.01231384,0.021868493281784,0.9013672,0.02426147
2018-11-25_23:06:59.104929,0.031158692561016,0.009482749340496,0.7514648,0.01261902,0.02167594322052,0.9013672,0.02404785
2018-11-25_23:06:59.506826,0.031641445831227,0.008862118379712,0.7513428,0.01179504,0.022779327451515,0.9014893,0.02526855
2018-11-25_23:06:59.927520,0.031177466606598002,0.009217526064396001,0.7513428,0.01226807,0.021959940542202003,0.9017334,0.02435303
2018-11-25_23:07:00.377990,0.032065635000906,0.009607322709036,0.7513428,0.01278687,0.022458312291869998,0.9018555,0.02490234
2018-11-25_23:07:00.849957,0.031390740228858,0.009183129591012,0.7513428,0.01222229,0.022207610637846,0.9017334,0.02462769
2018-11-25_23:07:01.649249,0.031795036137656996,0.009446813346671998,0.7513428,0.01257324,0.022348222790985,0.9018555,0.02478027
2018-11-25_23:07:02.028435,0.03124072645257,0.009525516037035,0.7512207,0.01268005,0.021715210415535,0.9018555,0.02407837
2018-11-25_23:07:02.421579,0.031380013602705,0.009365040271100999,0.7512207,0.01246643,0.022014973331604,0.9017334,0.02441406
2018-11-25_23:07:02.815941,0.031622238672924,0.010020042822503999,0.7513428,0.01333618,0.02160219585042,0.9017334,0.0239563
2018-11-25_23:07:03.307243,0.030885449657631,0.009032625111351,0.7512207,0.01202393,0.02185282454628,0.9018555,0.02423096
2018-11-25_23:07:03.707969,0.032113812417102,0.009572926235652,0.7513428,0.01274109,0.02254088618145,0.9018555,0.0249939
2018-11-25_23:07:04.109935,0.030944859763383997,0.009171664099884,0.7513428,0.01220703,0.021773195663499997,0.9019775,0.0241394
2018-11-25_23:07:04.525177,0.031154510991515998,0.00933216594882,0.7513428,0.01242065,0.021822345042696,0.9017334,0.02420044
2018-11-25_23:07:04.944065,0.031249225544901,0.009286311497736,0.7513428,0.01235962,0.021962914047165,0.9018555,0.02435303
2018-11-25_23:07:05.341719,0.031496279691801,0.00931919327178,0.7512207,0.0124054,0.022177086420021003,0.9016113,0.02459717
2018-11-25_23:07:05.753109,0.031433322716111996,0.009663072059412,0.7512207,0.01286316,0.021770250656699998,0.9018555,0.0241394
2018-11-25_23:07:06.209770,0.031423506831522,0.009378027913332,0.7513428,0.01248169,0.02204547891819,0.9018555,0.02444458
2018-11-25_23:07:06.626029,0.031410584809866,0.009227491760931,0.7512207,0.01228333,0.022183093048935003,0.9018555,0.02459717
2018-11-25_23:07:07.042536,0.031606114157028,0.009502596293478001,0.7512207,0.01264954,0.02210351786355,0.9019775,0.02450562
