Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2018-11-25_22:42:09.525841,0.03166287790833,0.009183129591012,0.7513428,0.01222229,0.022479748317318003,0.9016113,0.02493286
2018-11-25_22:42:09.920641,0.031772911376485996,0.009620342545376,0.7514648,0.01280212,0.022152568831109998,0.9017334,0.02456665
2018-11-25_22:42:10.324630,0.032042073629036,0.009757943264904001,0.7514648,0.01298523,0.022284130364132,0.9014893,0.02471924
2018-11-25_22:42:10.731142,0.031519980333023,0.009563013295784,0.7514648,0.01272583,0.021956967037239,0.9016113,0.02435303
2018-11-25_22:42:11.111197,0.031238686338767998,0.009446813346671998,0.7513428,0.01257324,0.021791872992096,0.9016113,0.02416992
2018-11-25_22:42:11.562410,0.032007585135765,0.009448347281952001,0.7514648,0.01257324,0.022559237853813002,0.9014893,0.02502441
2018-11-25_22:42:11.961193,0.031008723233771004,0.0091372676265,0.7513428,0.01216125,0.021871455607271002,0.9014893,0.02426147
2018-11-25_22:42:12.327207,0.03145421952693,0.009469744328928,0.7513428,0.01260376,0.021984475198002,0.9016113,0.02438354
2018-11-25_22:42:12.761222,0.031931155408659,0.009974188371419999,0.7513428,0.01327515,0.021956967037239,0.9016113,0.02435303
2018-11-25_22:42:13.141228,0.031927417823,0.00969229529912,0.751709,0.01289368,0.02223512252388,0.9017334,0.0246582
2018-11-25_22:42:13.525226,0.031615584580598,0.009713651897111,0.7515869,0.01292419,0.021901932683487,0.9016113,0.02429199
2018-11-25_22:42:13.888251,0.031800494193468,0.00948583090518,0.751709,0.01261902,0.022314663288288,0.9016113,0.02474976
2018-11-25_22:42:14.293152,0.031537472314458,0.009412424386716,0.7513428,0.01252747,0.022125047927742,0.9017334,0.02453613
2018-11-25_22:42:14.729420,0.03177306033319,0.009598974767908998,0.7515869,0.01277161,0.022174085565281002,0.9014893,0.02459717
2018-11-25_22:42:15.146199,0.031532918490801,0.009548443292798999,0.7512207,0.01271057,0.021984475198002,0.9016113,0.02438354
