Time,Total Power (W),P_VDD,V_VDD,I_VDD,P_VDDM,V_VDDM,I_VDDM
2019-03-25_12:07:33.333020,0.030031153007946003,0.009009697855587,0.7512207,0.01199341,0.021021455152359002,0.9016113,0.02331543
2019-03-25_12:07:33.739528,0.029244363684678,0.008495252717328,0.7513428,0.01130676,0.02074911096735,0.9017334,0.02301025
2019-03-25_12:07:34.097045,0.030269348934126,0.009217526064396001,0.7513428,0.01226807,0.02105182286973,0.9017334,0.02334595
2019-03-25_12:07:34.460226,0.02973449024415,0.008847783777294,0.7510986,0.01177979,0.020886706466856,0.9017334,0.02316284
2019-03-25_12:07:34.805234,0.029774058597126,0.0088047984375,0.7513428,0.01171875,0.020969260159626,0.9017334,0.02325439
2019-03-25_12:07:35.193017,0.029751985831995002,0.008837758461771,0.7512207,0.01176453,0.020914227370224,0.9017334,0.02319336
2019-03-25_12:07:35.559595,0.029958993849410996,0.008711666067275999,0.7512207,0.01159668,0.021247327782135,0.9018555,0.02355957
2019-03-25_12:07:35.932534,0.029160515902976997,0.008218767629384999,0.7512207,0.01094055,0.020941748273592,0.9017334,0.02322388
2019-03-25_12:07:36.292240,0.029487435757146,0.008655762079692,0.7513428,0.01152039,0.020831673677454,0.9017334,0.02310181
2019-03-25_12:07:36.661241,0.029441963138094003,0.008448025162611,0.7512207,0.01124573,0.020993937975483,0.9016113,0.02328491
2019-03-25_12:07:37.010729,0.030287948563938,0.009101399366436,0.7512207,0.01211548,0.021186549197502,0.9016113,0.02349854
2019-03-25_12:07:37.385141,0.029499273765297,0.008505335789814,0.7512207,0.01132202,0.020993937975483,0.9016113,0.02328491
2019-03-25_12:07:37.763357,0.029954104467559,0.008907980344224,0.7513428,0.01185608,0.021046124123335,0.9014893,0.02334595
2019-03-25_12:07:38.150439,0.029485444472103002,0.008986770599823,0.7512207,0.01196289,0.02049867387228,0.9016113,0.0227356
2019-03-25_12:07:38.510933,0.029065868518628996,0.008814831206007,0.7512207,0.01173401,0.020251037312621997,0.9016113,0.02246094
2019-03-25_12:07:38.903823,0.029985956479969003,0.009184620710392001,0.7514648,0.01222229,0.020801335769577,0.9016113,0.02307129
2019-03-25_12:07:39.298029,0.029818521726407997,0.008711666067275999,0.7512207,0.01159668,0.021106855659132,0.9017334,0.02340698
2019-03-25_12:07:39.669858,0.030528889974246,0.009180144907794,0.7510986,0.01222229,0.021348745066452002,0.9014893,0.02368164
2019-03-25_12:07:40.060040,0.02984138900156,0.008462237598152001,0.7514648,0.01126099,0.021379151403408,0.9016113,0.02371216
2019-03-25_12:07:40.427878,0.029672584046874,0.008813398483386,0.7510986,0.01173401,0.020859185563488,0.9017334,0.02313232
2019-03-25_12:07:40.797307,0.029293391811285,0.008654355440073,0.7512207,0.01152039,0.020639036371212,0.9017334,0.02288818
2019-03-25_12:07:41.155714,0.029466623860483,0.008723129695157998,0.7512207,0.01161194,0.020743494165325,0.9014893,0.02301025
2019-03-25_12:07:41.542767,0.029798736412983,0.0088047984375,0.7513428,0.01171875,0.020993937975483,0.9016113,0.02328491
2019-03-25_12:07:41.972659,0.029100716533041,0.008791903950242999,0.7512207,0.01170349,0.020308812582798,0.9017334,0.02252197
2019-03-25_12:07:42.352632,0.030094256662922002,0.00906995469656,0.7514648,0.0120697,0.021024301966362003,0.9017334,0.02331543
2019-03-25_12:07:42.752603,0.029578617030201,0.0088047984375,0.7513428,0.01171875,0.020773818592701,0.9016113,0.02304077
2019-03-25_12:07:43.141189,0.028577579343834,0.008161457002182,0.7512207,0.01086426,0.020416122341652,0.9016113,0.02264404
2019-03-25_12:07:43.520242,0.029897620191202,0.009044081227026,0.7512207,0.01203918,0.020853538964176,0.9014893,0.02313232
2019-03-25_12:07:43.894943,0.029868384440241,0.008791903950242999,0.7512207,0.01170349,0.021076480489998002,0.9016113,0.02337646
2019-03-25_12:07:44.280475,0.029615642783517998,0.009009697855587,0.7512207,0.01199341,0.020605944927931,0.9014893,0.02285767
2019-03-25_12:07:44.683825,0.029670660675497,0.009009697855587,0.7512207,0.01199341,0.020660962819910002,0.9014893,0.0229187
2019-03-25_12:07:45.048022,0.030394358162284,0.0094582788378,0.7513428,0.0125885,0.020936079324484,0.9014893,0.02322388
2019-03-25_12:07:45.434677,0.028765621490631,0.008046828235568999,0.7512207,0.01071167,0.020718793255062,0.9016113,0.02297974
2019-03-25_12:07:45.830281,0.029557977637992,0.008701616530776,0.7513428,0.01158142,0.020856361107216,0.9016113,0.02313232
2019-03-25_12:07:46.212439,0.029785891129713,0.008516799417696,0.7512207,0.01133728,0.021269091712017,0.9016113,0.02359009
